temperature,rainfall,humidity
41.17,93.33,56.09
29.76,208.14,48.31
42.85,59.51,15.82
22.56,265.98,40.94
23.63,227.27,25.06
28.08,251.11,98.34
28.31,180.98,20.69
26.73,127.69,57.89
10.76,223.76,93.57
26.31,109.22,30.42
26.13,50.67,67.47
33.84,98.95,75.02
19.03,225.17,39.11
44.25,227.04,89.61
37.3,247.59,80.09
21.27,187.13,29.83
33.75,112.23,55.91
27.89,60.79,68.49
28.24,252.21,71.07
11.25,42.61,15.99
21.29,170.39,29.28
31.51,253.13,53.9
21.3,296.1,45.17
10.98,228.66,64.84
13.13,204.61,67.56
10.35,197.25,69.22
16.6,202.15,78.64
12.2,285.41,27.46
11.57,181.04,18.04
29.21,10.82,80.24
26.85,56.62,17.3
31.42,192.88,43.2
40.01,82.05,70.94
40.83,260.67,83.61
38.08,133.26,76.04
28.73,262.38,47.22
11.72,25.88,79.11
18.52,82.85,93.56
37.8,154.6,34.69
34.49,198.14,57.46
12.36,63.75,12.09
29.54,122.83,49.33
21.54,223.68,88.13
22.94,86.4,21.3
34.71,86.45,45.69
32.96,271.02,89.27
33.19,197.78,48.44
11.47,145.11,29.97
42.56,112.05,81.24
15.86,197.75,33.98
27.16,33.14,53.12
17.19,227.37,45.88
26.36,245.56,22.43
14.08,247.68,28.89
36.79,10.47,57.09
35.47,193.96,31.97
11.28,180.65,82.24
38.63,232.92,30.51
20.46,228.63,82.26
22.15,287.3,39.64
37.54,77.39,86.08
30.1,190.59,26.27
42.27,138.39,16.29
28.21,100.69,78.98
25.32,26.66,67.45
30.19,286.0,40.0
20.91,27.12,74.29
20.84,3.55,40.86
26.77,120.22,13.96
29.22,224.17,41.63
41.7,86.82,57.7
44.97,272.93,29.65
13.62,22.47,58.05
13.02,125.82,35.01
10.05,200.38,62.09
17.1,117.85,93.59
16.83,190.0,15.98
18.5,217.19,88.69
43.63,189.25,74.52
20.78,131.16,68.35
33.9,58.44,84.84
35.4,7.59,43.77
43.97,261.6,63.34
38.54,266.19,75.3
29.03,189.75,29.32
20.25,177.79,54.09
31.42,124.58,58.4
24.49,135.27,33.15
28.04,102.1,44.66
20.49,11.51,25.19
43.2,88.97,31.95
43.8,209.26,80.93
26.24,109.87,82.89
35.92,63.1,93.9
27.73,127.64,43.95
31.42,283.93,34.06
32.87,224.0,53.93
19.15,246.95,28.26
43.03,156.68,90.04
22.01,185.91,74.56
41.67,137.99,42.91
12.21,31.33,12.85
23.04,34.0,35.31
22.3,117.49,39.05
21.97,70.11,73.3
14.53,220.99,34.73
21.35,91.11,57.0
14.37,112.29,12.98
35.87,260.22,41.67
29.27,52.02,91.12
34.97,275.92,45.42
32.83,2.39,72.04
14.05,166.96,62.86
30.37,46.75,94.13
24.5,194.52,68.25
40.09,251.95,73.33
40.66,18.01,78.49
43.97,274.27,40.24
10.26,88.23,47.6
36.65,281.83,75.62
31.71,146.32,50.73
29.97,52.77,18.03
10.24,202.28,59.77
32.28,279.03,38.21
18.24,48.36,36.74
16.49,129.79,55.18
11.55,52.18,16.64
43.36,126.46,94.85
13.35,144.11,79.25
23.89,224.87,74.22
37.34,121.5,73.31
43.56,41.02,54.81
17.5,260.51,81.8
33.82,94.84,95.13
37.8,104.28,38.79
26.41,217.36,33.18
44.78,258.31,76.07
14.55,44.87,97.27
27.66,140.16,91.12
22.71,217.71,26.88
16.2,114.53,82.58
19.69,274.26,87.22
38.2,247.61,89.25
38.73,217.27,39.25
24.78,156.12,22.05
36.85,79.21,26.34
24.82,177.38,37.3
39.11,203.29,50.16
17.71,34.24,89.7
21.73,178.73,58.78
27.38,161.83,64.95
35.0,251.75,23.56
31.1,13.59,99.21
40.6,155.61,20.44
23.42,129.24,58.04
26.67,102.6,48.46
13.8,289.47,77.0
26.53,206.11,37.76
36.63,12.13,45.28
16.0,67.77,23.78
20.64,267.94,96.99
30.5,261.18,58.64
17.98,228.87,25.02
11.92,291.24,92.57
17.77,149.66,92.34
32.08,9.97,96.76
15.92,297.46,50.12
21.78,1.19,42.81
10.9,110.2,38.89
19.65,277.01,60.47
10.41,262.2,10.92
24.63,98.53,67.65
38.21,270.9,68.29
38.04,232.97,22.62
32.84,206.96,41.98
42.4,179.81,13.02
29.94,265.98,74.57
44.55,152.01,78.86
31.81,62.94,94.13
30.58,96.32,72.31
12.36,204.84,49.82
20.25,47.46,95.5
26.92,264.94,34.37
26.5,298.45,36.82
34.72,30.63,82.56
31.56,259.94,77.76
35.05,41.13,62.85
23.4,40.12,72.94
31.57,154.7,24.87
41.48,172.42,92.86
14.52,200.96,36.78
20.46,177.3,11.1
21.01,96.21,74.98
18.84,42.78,10.12
12.88,17.96,52.67
19.63,276.71,83.3
23.96,248.17,79.25
26.7,11.05,72.93
30.54,38.27,36.04
39.74,135.64,73.55
33.98,263.61,63.63
31.24,113.86,51.01
14.33,224.98,60.82
40.32,151.24,28.26
19.29,133.82,72.96
21.5,191.11,89.19
42.6,165.56,88.67
37.83,184.01,46.74
24.85,160.79,49.22
21.89,17.16,25.72
14.73,72.74,28.49
18.34,289.63,31.12
24.31,38.54,42.06
19.01,131.0,30.63
19.63,17.57,94.13
39.04,120.0,20.43
11.0,66.86,95.6
37.78,50.07,40.63
39.12,206.69,20.99
16.46,208.34,28.39
38.86,199.62,94.51
17.41,276.58,78.07
31.17,11.34,26.53
14.3,183.21,16.95
18.85,297.85,45.22
27.99,28.34,66.73
20.54,245.56,36.13
16.23,231.99,47.79
14.08,52.86,53.22
43.08,262.9,24.28
16.35,143.08,84.4
33.94,188.06,89.94
29.54,249.4,26.91
42.25,213.4,76.94
19.4,242.14,15.1
26.87,163.31,53.89
43.41,51.29,70.43
37.48,25.37,65.81
20.09,118.38,46.17
10.59,95.41,84.47
40.04,275.27,99.61
20.83,294.87,72.47
20.12,41.93,47.91
43.34,134.47,73.9
24.0,105.27,64.26
16.12,132.11,82.75
16.3,22.42,15.04
38.77,20.29,68.1
10.33,42.94,55.77
19.09,21.51,44.52
38.11,68.05,79.97
20.22,1.32,62.65
16.28,14.53,62.74
44.4,246.56,11.57
12.57,49.14,87.24
27.42,112.54,25.52
25.63,299.38,48.2
44.11,178.72,17.94
22.58,227.33,78.07
15.71,98.48,45.22
37.46,127.72,82.81
37.04,159.89,99.34
18.62,106.24,62.38
32.45,260.89,31.28
36.99,264.96,34.19
15.24,73.49,46.01
26.78,291.65,74.16
32.91,185.66,12.12
30.18,197.15,18.24
41.6,63.02,61.62
41.53,234.26,69.07
32.83,27.7,80.24
31.76,237.26,73.79
27.83,297.09,68.12
21.23,269.93,74.79
16.1,217.36,98.05
17.7,32.56,24.44
17.96,133.02,39.89
39.11,47.01,75.78
13.76,259.83,12.86
41.29,57.09,86.54
40.51,202.97,51.71
23.31,241.76,72.8
20.02,120.06,11.54
12.47,277.4,82.41
41.9,108.23,89.34
41.41,24.22,98.42
19.36,143.77,91.87
32.99,126.78,22.77
14.52,14.65,41.27
22.37,155.82,21.84
26.77,104.15,97.11
14.76,70.25,72.3
38.7,243.48,57.54
37.49,23.83,92.52
16.37,6.47,95.72
29.73,160.06,27.0
15.06,100.66,24.93
24.56,108.04,57.4
22.67,219.68,35.09
29.25,272.29,18.75
34.02,45.16,68.82
42.66,61.79,16.38
11.97,57.94,16.53
14.02,134.48,75.37
22.43,121.25,18.3
41.57,64.48,83.8
18.55,156.0,34.04
44.33,279.95,57.22
28.59,214.01,14.89
26.84,34.17,75.26
18.0,109.64,46.77
33.56,178.02,63.09
41.68,61.6,57.11
16.38,82.47,60.13
16.93,29.1,97.25
26.6,104.3,79.06
31.73,133.75,97.88
17.51,57.54,30.93
44.85,183.91,41.34
30.18,166.81,39.16
35.73,123.17,46.65
38.17,146.23,52.3
38.38,180.54,69.54
28.15,130.22,72.98
16.6,1.97,77.5
22.1,13.94,47.17
42.45,3.5,40.13
40.62,144.2,17.92
22.86,40.53,30.65
17.17,261.16,57.58
18.01,92.02,64.57
42.05,2.46,90.84
31.93,2.45,33.69
17.09,125.6,61.78
44.2,34.13,52.68
42.05,148.62,60.19
32.64,184.51,13.57
28.19,51.93,12.97
27.73,241.65,99.67
26.89,152.39,46.66
28.14,221.09,55.93
32.18,238.76,94.92
25.0,91.52,21.31
31.87,50.85,62.57
36.62,33.1,12.27
33.73,34.2,46.93
41.79,199.54,97.5
41.11,31.24,77.18
19.57,93.87,51.76
11.53,2.82,52.29
25.07,240.17,59.88
39.25,63.27,97.09
34.34,6.88,46.84
12.03,213.88,87.88
43.01,105.7,73.03
11.2,48.79,50.05
25.68,167.41,82.35
13.27,31.77,22.77
16.17,276.62,34.64
16.96,103.9,10.72
40.23,280.5,44.72
44.43,222.23,40.86
10.4,43.58,46.62
37.77,116.79,64.48
40.72,40.0,89.73
36.44,289.28,41.5
17.06,296.94,32.64
21.14,202.55,18.4
24.19,203.24,97.46
30.62,126.47,23.78
37.52,152.37,99.0
19.55,86.24,12.74
40.35,191.41,98.98
17.21,249.95,98.59
28.19,252.93,47.9
23.15,98.1,87.78
42.89,252.12,26.31
22.74,256.92,39.25
18.58,244.98,34.48
37.96,13.77,84.7
17.9,273.01,74.74
30.47,112.54,69.97
40.01,47.13,52.88
18.77,42.9,74.17
26.01,67.24,52.28
41.79,80.44,96.82
22.54,30.92,27.6
17.92,201.29,62.72
17.94,223.81,93.19
25.75,212.31,31.9
42.75,136.76,46.99
40.93,294.76,11.18
42.5,295.14,28.82
11.34,98.66,70.32
27.99,160.79,85.03
15.79,106.28,77.07
36.68,239.74,57.79
29.38,185.54,89.93
42.03,275.35,99.55
19.43,52.6,84.54
19.55,15.22,44.24
28.91,44.5,52.54
40.0,40.99,46.24
16.83,216.01,28.91
38.32,200.61,42.46
14.46,58.88,64.76
38.28,183.13,91.45
43.63,236.47,43.57
14.81,279.02,53.28
20.91,50.36,17.25
35.28,197.3,71.31
10.18,127.55,89.49
30.23,253.83,12.5
20.71,66.81,71.2
42.38,1.07,26.34
37.33,271.15,70.03
32.47,144.48,75.86
19.67,190.09,79.25
10.97,104.45,17.5
33.53,299.67,29.01
17.55,191.31,71.63
44.53,298.82,25.65
15.15,280.85,90.18
29.23,286.8,98.9
44.86,121.18,59.72
43.81,174.74,68.86
33.62,265.14,53.47
44.21,223.2,30.27
26.19,210.59,92.35
19.37,298.63,75.8
39.41,13.31,79.96
36.46,196.66,97.57
25.92,18.0,20.56
12.5,48.7,74.72
24.96,240.61,89.21
27.31,122.19,35.36
43.15,162.64,20.27
23.3,35.44,14.16
18.99,184.21,52.68
43.83,90.72,65.23
13.68,220.77,43.95
19.95,213.15,96.79
13.44,97.37,82.33
11.56,120.51,86.96
35.13,283.69,32.79
31.08,122.59,58.97
16.01,138.55,48.38
30.92,5.57,96.37
40.83,36.22,81.38
32.56,296.75,20.6
13.12,275.07,93.6
19.81,177.86,48.04
40.61,52.66,83.1
17.35,231.57,19.64
34.55,76.08,17.76
21.42,282.86,57.95
25.0,109.21,56.26
34.62,35.42,79.51
42.13,262.46,66.85
28.4,67.06,76.0
22.84,243.67,77.1
14.11,263.05,63.25
35.56,8.74,38.53
30.85,247.92,72.64
36.53,290.92,36.77
32.72,80.85,65.89
38.36,11.49,28.36
31.93,92.91,47.29
15.89,153.95,41.73
41.83,245.08,46.82
13.1,82.86,72.81
38.29,211.63,67.73
17.74,259.62,32.06
27.37,285.38,11.38
41.67,40.94,30.67
33.97,103.94,55.49
37.62,227.24,75.43
36.64,95.06,45.63
23.68,114.35,51.79
13.81,274.96,57.23
19.42,7.76,80.76
19.61,105.61,73.31
16.74,60.62,41.53
12.75,27.97,90.37
35.08,132.89,78.48
20.41,59.82,39.52
15.42,102.47,74.18
27.89,188.95,34.46
23.45,0.62,48.29
22.94,3.31,52.03
23.69,84.92,55.89
18.51,10.19,86.15
12.92,184.92,58.64
39.23,250.54,48.5
29.93,250.12,37.65
24.1,183.49,72.93
18.57,87.64,41.89
17.13,284.69,51.33
10.59,245.81,39.49
19.63,56.94,40.82
39.55,116.41,84.53
44.95,285.94,68.64
38.43,172.59,79.61
11.83,282.03,44.72
22.65,239.7,14.05
40.7,111.8,12.08
14.11,209.91,30.77
26.71,35.43,41.9
26.96,33.5,79.15
30.55,292.2,44.58
36.98,194.75,70.15
14.84,213.01,31.33
23.79,151.37,93.47
12.78,70.29,76.46
21.19,128.07,16.81
18.27,8.39,49.29
21.72,66.71,92.25
27.9,211.5,73.73
29.37,25.45,43.48
15.1,217.75,81.79
44.23,82.32,33.19
31.5,246.5,10.12
27.99,111.88,30.43
36.96,95.81,68.15
18.61,111.71,36.84
30.26,91.25,11.49
21.37,252.05,88.18
40.45,142.49,13.24
17.96,181.37,60.22
40.14,202.87,53.41
44.54,167.51,77.4
32.34,41.03,44.17
12.66,190.8,38.99
35.61,238.72,97.23
43.84,20.78,92.28
23.94,72.3,58.13
42.71,9.86,40.32
43.25,22.36,91.12
30.12,1.95,85.18
44.5,170.89,66.33
33.95,185.89,26.83
19.49,49.19,27.37
39.78,207.44,36.82
18.1,249.77,58.3
30.39,284.12,26.0
40.22,231.9,24.58
18.74,125.86,83.17
43.32,81.46,68.3
40.88,156.83,56.86
23.9,204.8,68.75
17.45,35.3,72.64
22.63,17.38,18.5
36.16,250.95,39.33
21.54,102.01,58.63
23.39,98.65,77.28
21.45,283.19,74.08
13.47,175.56,10.45
33.66,190.9,59.67
30.5,114.84,12.58
30.39,187.16,55.15
27.22,193.04,85.57
34.62,96.48,96.64
34.62,235.9,47.75
20.08,145.88,17.09
41.52,250.02,26.95
29.87,140.14,17.34
18.02,186.72,94.1
16.32,266.62,59.76
17.49,170.76,92.39
33.93,165.75,45.48
35.93,42.08,78.23
28.57,170.69,84.66
38.8,153.78,34.57
12.75,278.38,70.98
33.42,247.55,60.86
39.32,188.13,89.53
12.11,185.12,42.01
27.66,59.58,18.18
22.42,299.3,41.05
12.22,290.94,79.29
22.99,288.89,17.63
16.34,275.12,50.78
12.88,280.96,13.09
43.97,224.33,12.37
27.09,100.98,79.14
33.83,69.63,68.18
16.75,4.4,71.3
16.67,10.85,17.68
28.33,45.29,77.38
38.69,225.74,13.24
14.14,242.51,30.38
38.96,11.06,89.76
36.81,160.45,22.99
34.1,74.86,51.3
32.92,117.28,55.33
40.98,60.82,15.33
16.25,60.79,83.59
19.11,146.71,14.17
38.69,96.78,98.46
11.1,23.63,84.07
42.05,228.46,91.57
31.41,195.16,32.99
14.88,60.18,48.16
23.82,252.53,15.34
32.3,209.06,91.45
24.45,51.05,75.89
43.0,268.88,78.7
13.43,53.91,22.14
26.45,287.45,25.77
34.79,76.5,31.3
39.56,183.68,10.18
42.13,270.7,40.73
31.27,274.36,87.98
42.64,278.68,61.45
11.3,246.44,39.43
32.24,30.62,99.02
32.98,239.76,70.47
43.73,75.04,50.09
19.77,10.84,15.38
15.07,187.3,23.57
42.08,163.95,60.02
33.13,126.87,37.89
40.27,290.62,78.62
28.04,56.06,23.3
23.85,271.1,26.61
29.22,299.42,29.61
38.44,108.52,22.84
26.51,52.83,47.86
18.09,295.95,40.28
43.44,130.15,28.26
18.02,239.72,89.71
35.84,169.76,10.84
19.99,199.64,24.6
17.69,210.65,79.4
44.28,174.93,88.88
31.64,296.99,33.5
16.37,210.82,68.14
16.21,56.4,99.4
44.92,66.99,63.24
29.62,166.16,59.44
31.79,229.5,39.39
28.23,222.82,85.47
37.44,3.31,32.76
36.05,224.56,61.36
15.73,282.03,56.77
34.4,231.89,73.61
37.15,201.23,42.56
25.93,211.01,37.99
17.11,92.64,33.58
11.08,156.44,64.8
23.41,195.27,60.13
29.84,5.85,51.04
40.98,104.34,63.04
24.32,62.13,52.63
16.99,39.2,17.62
12.35,180.9,87.8
21.35,1.02,83.83
29.98,52.76,33.27
17.3,269.44,75.86
14.11,265.13,90.84
44.45,233.71,24.29
15.81,112.2,90.27
13.2,168.1,81.67
21.73,286.33,66.43
13.52,209.57,85.81
34.24,102.6,15.56
16.5,159.21,84.65
28.78,157.49,21.15
11.98,280.03,54.3
15.32,82.6,49.06
33.91,48.02,37.54
34.14,217.96,33.96
35.21,233.29,18.58
15.96,194.12,42.92
32.87,240.27,39.63
14.01,257.63,83.92
44.06,272.33,16.01
28.9,205.25,57.8
34.35,25.26,37.33
32.87,103.73,86.5
35.91,72.98,99.96
43.25,249.46,75.91
11.5,2.9,16.03
16.9,106.46,52.03
20.93,296.12,11.71
43.86,214.99,72.23
28.94,284.32,56.84
12.09,137.44,76.44
17.8,129.73,62.74
40.7,294.7,27.35
12.46,202.59,91.02
32.4,82.46,12.68
38.89,44.53,71.95
21.48,62.61,97.65
43.92,83.3,98.86
24.1,60.15,42.06
17.34,239.62,61.27
17.78,267.01,91.27
24.3,112.07,75.51
28.14,205.82,39.37
24.77,253.52,28.81
25.46,151.13,14.35
26.4,249.35,60.91
35.63,88.13,23.24
17.45,89.89,27.8
44.58,223.63,42.17
29.95,13.96,48.47
27.4,86.09,39.79
16.27,116.4,42.09
43.21,34.32,95.27
29.33,33.28,58.75
44.37,167.98,38.7
27.59,49.28,86.95
35.26,281.96,22.74
38.97,60.49,54.43
44.94,111.2,33.26
12.22,295.91,41.67
36.02,193.59,79.09
38.25,41.36,95.83
12.82,125.21,60.9
22.44,103.09,37.92
15.09,77.1,95.52
34.47,277.28,76.49
44.88,119.36,31.87
43.28,146.6,64.08
28.29,236.37,47.95
39.64,174.93,47.03
25.34,187.64,35.35
25.5,178.39,71.17
32.65,41.27,59.3
11.15,151.7,34.04
15.92,214.22,58.74
20.55,17.11,26.11
33.55,261.24,62.18
21.3,141.94,43.49
12.48,96.16,37.72
29.65,77.19,57.96
23.55,178.35,61.27
19.3,149.01,51.2
32.74,58.67,50.79
43.48,65.7,94.9
25.9,80.03,98.91
20.07,40.18,70.67
21.24,147.45,23.58
39.31,299.93,10.43
24.56,68.12,81.21
31.53,295.25,72.95
28.4,163.08,22.58
31.49,53.02,66.66
28.42,131.84,14.58
11.97,160.77,76.54
20.5,140.77,86.44
22.61,132.15,96.15
10.11,3.68,14.39
22.96,254.73,85.44
15.21,27.91,45.8
18.57,79.19,82.12
43.52,105.51,88.59
25.74,233.33,74.02
22.95,165.18,90.67
33.02,185.48,16.25
42.58,0.41,73.42
41.06,117.51,26.58
18.94,255.64,70.81
28.38,195.18,65.63
39.34,89.42,33.68
25.7,192.99,12.09
29.97,193.63,22.58
15.09,53.76,55.54
33.08,48.07,77.93
15.68,2.22,81.82
25.29,95.4,19.09
22.25,113.88,66.64
17.33,76.8,65.18
10.02,71.07,94.49
20.4,211.41,25.55
40.99,74.45,16.29
37.43,23.1,70.96
42.53,34.84,78.83
10.06,140.1,64.99
25.91,152.49,12.39
34.88,25.54,43.79
42.39,203.1,43.07
19.02,55.21,41.26
18.06,5.4,78.32
17.06,166.38,65.19
22.02,179.03,19.35
37.34,227.39,71.39
39.32,288.36,23.74
31.91,97.02,81.45
43.94,64.95,80.47
14.27,163.92,24.03
43.91,63.44,25.31
20.51,260.02,75.72
38.19,289.82,33.5
28.32,2.65,82.31
28.32,0.9,90.0
30.48,132.91,70.79
25.05,226.38,69.91
29.77,248.44,76.3
12.38,141.71,88.79
37.17,135.65,18.59
36.1,61.24,20.95
10.58,261.61,75.64
20.35,208.01,20.93
35.66,298.06,84.95
41.46,62.13,82.75
44.27,93.86,14.3
12.78,33.43,17.42
38.85,97.41,36.65
44.39,168.55,76.91
30.74,157.51,49.16
36.59,168.7,77.7
32.04,172.33,89.79
37.14,168.89,89.82
37.95,257.69,59.4
24.55,90.34,36.76
20.81,195.9,55.08
26.58,234.9,20.4
24.41,280.93,84.15
40.48,146.1,33.14
44.04,1.86,30.86
20.65,40.13,17.28
17.0,47.83,28.95
30.93,255.67,93.3
42.02,164.76,84.38
17.35,75.27,44.58
43.55,298.24,81.34
21.35,112.04,12.04
31.08,53.7,88.53
33.64,128.24,10.95
15.08,46.5,88.61
11.33,88.99,97.22
14.98,190.73,27.31
13.57,15.06,19.69
29.91,10.82,28.33
39.19,279.76,28.79
29.76,28.72,20.32
29.73,36.15,17.01
24.77,60.96,11.85
10.05,20.6,20.01
19.04,28.47,37.35
34.54,256.73,15.7
29.61,252.89,32.73
36.11,87.92,47.32
20.9,84.15,62.34
13.63,200.29,13.76
10.78,32.16,79.76
18.85,296.07,68.64
11.25,61.41,27.4
15.46,128.79,27.82
37.19,115.94,61.84
34.34,169.51,43.75
39.95,74.85,16.23
35.56,49.92,10.38
10.66,273.65,78.62
35.15,195.3,96.17
42.72,254.77,35.27
44.93,281.47,13.61
14.06,34.25,85.51
10.03,160.7,73.98
43.39,273.37,17.45
17.26,111.76,19.15
12.77,121.06,78.34
17.57,205.11,67.81
32.3,139.65,29.69
22.93,94.17,54.81
39.57,204.21,19.49
32.04,73.61,22.29
37.05,189.03,91.6
32.98,119.8,91.36
13.61,139.0,81.97
13.23,174.71,26.35
44.63,45.98,18.94
39.8,47.06,49.21
20.69,199.48,14.21
29.34,56.9,36.48
35.89,51.39,40.03
19.62,292.88,49.04
25.5,247.47,41.9
12.93,141.74,45.59
44.39,142.09,71.37
21.65,268.38,96.68
34.92,10.67,52.17
29.81,83.02,87.07
16.09,56.76,34.09
39.04,209.99,22.87
35.75,123.35,28.04
18.48,67.69,11.11
15.6,47.0,19.14
23.94,234.81,64.51
32.07,279.2,68.56
30.5,141.09,13.54
28.77,72.19,39.86
21.48,195.61,49.76
24.84,140.42,58.3
35.87,272.13,96.91
43.52,200.43,48.05
33.99,276.7,66.97
29.31,235.67,83.27
42.19,157.17,78.35
26.21,210.02,88.01
20.95,208.6,23.3
37.49,290.95,61.45
29.04,142.08,82.36
41.6,91.24,40.77
23.41,43.08,99.47
35.23,178.56,15.28
44.48,78.92,34.76
11.63,38.47,39.24
37.54,269.94,72.2
36.86,37.92,14.2
25.1,192.89,17.54
13.91,248.75,57.99
19.27,131.78,80.56
35.6,262.29,65.67
18.63,56.21,24.86
23.06,208.75,12.75
34.53,126.72,73.06
40.41,94.36,84.9
36.51,135.31,96.35
14.16,78.21,89.8
25.66,261.79,65.38
37.41,251.11,19.53
35.7,128.75,76.27
14.23,156.54,26.32
10.17,155.05,14.31
13.9,30.54,30.9
14.95,126.67,43.21
35.52,131.61,76.39
17.47,46.3,59.43
31.48,97.48,66.0
26.57,268.46,98.1
35.88,136.05,93.21
42.79,2.38,85.88
27.37,72.14,58.82
15.17,58.79,33.87
10.57,191.7,32.64
16.49,211.49,43.05
44.08,207.64,71.0
41.29,296.96,94.32
21.44,28.43,14.06
22.52,116.32,14.5
12.8,68.79,90.38
22.11,217.89,92.4
31.73,103.83,70.7
24.49,291.72,23.64
22.31,28.19,18.66
41.97,206.99,17.23
20.55,299.06,66.74
40.89,89.45,12.67
17.93,14.99,98.45
26.77,208.81,97.9
42.93,2.68,19.2
23.73,25.93,24.48
36.35,201.17,81.59
30.98,153.26,66.28
29.53,59.8,30.6
41.38,175.87,38.38
39.57,26.04,50.21
12.86,29.22,68.08
19.91,150.36,32.99
35.05,211.63,28.22
22.41,117.84,87.08
29.86,165.03,17.11
36.58,212.27,91.12
43.51,20.8,98.78
29.73,144.23,85.55
16.12,27.97,81.8
31.53,45.98,10.84
27.63,284.94,88.79
43.51,285.26,64.61
15.59,269.9,16.37
24.01,142.51,69.06
21.12,253.53,11.1
21.28,32.42,80.8
19.12,61.98,93.08
26.36,17.73,81.57
25.78,40.54,87.82
13.72,68.72,43.26
17.4,104.01,12.26
24.64,166.82,83.33
11.52,109.75,48.01
19.46,219.67,14.94
25.86,294.58,26.12
17.18,95.88,57.59
32.3,73.8,78.83
33.84,162.48,33.54
15.75,234.16,81.9
33.6,57.55,32.06
36.63,143.5,26.89
29.45,99.52,26.61
32.53,239.55,59.57
37.04,275.45,84.98
24.16,128.09,27.33
24.98,154.22,47.96
34.46,63.48,34.01
24.53,184.72,73.83
33.8,114.39,97.92
15.08,83.76,36.64
12.7,104.36,37.21
31.14,12.73,81.88
14.01,131.4,81.55
30.16,241.34,92.05
23.61,123.67,14.83
12.85,234.96,92.82
36.29,241.62,58.12
32.41,38.4,57.99
26.55,256.5,55.29
42.69,199.47,75.92
43.65,137.62,17.69
41.82,73.55,15.65
19.91,206.87,44.84
22.43,34.85,64.2
38.08,5.97,89.95
41.65,287.19,88.31
11.54,291.62,36.53
42.86,190.37,29.73
39.7,240.33,45.73
44.04,197.47,38.56
16.63,117.25,53.61
23.54,159.29,33.78
20.48,168.03,57.57
20.89,141.01,62.73
32.87,139.54,86.57
33.15,143.36,24.38
32.63,295.22,74.35
31.14,146.74,77.33
31.45,275.0,19.58
42.19,177.69,74.81
44.73,108.32,39.66
26.11,233.58,57.41
12.06,199.02,52.82
21.54,61.88,58.76
14.78,94.34,27.47
29.39,62.74,31.26
30.83,28.1,18.26
33.45,138.49,62.82
20.18,11.04,61.31
13.87,41.48,28.49
31.36,159.89,64.59
10.4,65.32,87.2
41.9,212.67,78.78
18.06,24.61,15.06
43.72,88.06,28.86
40.81,221.03,83.09
41.18,243.17,33.56
40.97,65.07,50.56
44.7,13.87,66.32
38.83,251.78,32.14
31.73,74.02,99.43
44.13,266.53,98.42
38.66,127.01,42.61
41.42,121.18,19.87
19.82,30.29,90.31
16.51,297.34,74.79
21.3,293.01,99.41
10.2,74.96,57.77
11.08,124.21,51.12
42.93,176.93,94.29
12.85,16.53,11.09
17.85,253.19,61.99
37.01,163.28,35.7
36.03,157.41,64.65
44.49,32.07,98.68
14.8,232.26,96.87
23.72,212.7,17.06
36.61,74.13,84.49
30.26,100.19,67.99
22.3,5.0,14.52
40.66,73.32,58.54
14.2,178.4,57.82
37.99,210.15,42.64
21.78,8.23,68.46
11.04,180.24,86.32
30.95,29.65,23.29
12.11,231.21,28.39
34.78,52.64,47.05
24.14,191.91,42.61
37.45,227.5,53.97
27.95,289.88,38.83
13.68,166.84,53.58
38.36,11.14,29.81
32.96,210.15,12.97
36.76,255.82,39.03
20.91,156.41,55.52
28.48,107.3,38.56
21.18,27.39,96.82
29.18,248.33,35.53
34.85,265.33,98.93
44.96,54.25,64.2
30.04,195.9,86.62
21.98,136.26,72.64
40.8,121.93,90.31
14.61,40.02,62.38
36.37,258.26,18.52
16.14,253.58,78.63
17.76,43.7,64.27
41.32,280.47,23.64
17.9,183.79,89.91
41.04,99.39,24.24
19.21,228.03,96.33
23.88,119.49,75.89
31.96,57.97,39.4
17.24,13.23,84.08
34.72,71.53,25.19
32.28,285.94,38.07
10.6,252.77,33.23
10.67,52.04,96.0
33.55,44.77,57.27
31.96,5.39,66.32
21.43,197.99,68.71
31.86,290.0,70.46
37.87,168.4,97.73
40.7,101.48,81.58
28.98,259.15,94.3
23.74,171.79,17.94
28.71,223.48,76.83
25.83,274.41,82.24
40.74,93.85,20.6
26.83,104.85,91.25
16.82,26.74,66.34
42.06,21.83,82.9
44.08,92.03,27.85
29.89,199.79,77.95
23.97,230.43,12.54
16.47,219.98,25.96
23.01,50.88,36.41
24.88,224.04,89.94
12.94,177.33,21.22
29.65,133.27,38.05
14.32,105.8,94.59
32.15,70.48,32.93
39.5,274.57,63.19
42.28,118.92,75.01
12.68,197.6,77.39
28.7,173.09,19.02
19.33,38.18,65.4
35.4,73.61,42.91
12.99,142.92,70.53
12.93,217.81,54.36
11.46,113.69,31.48
35.93,266.43,81.07
29.95,232.81,82.33
10.5,132.99,90.64
26.94,76.08,11.12
41.08,190.73,85.88
21.82,141.33,78.07
14.71,26.32,59.56
33.05,42.81,48.89
28.83,219.54,35.44
24.29,11.75,61.03
25.84,55.5,50.59
13.51,225.57,74.59
44.31,17.97,49.4
35.9,189.71,55.27
19.8,262.51,55.14
21.38,10.28,43.49
27.03,90.35,90.51
36.86,25.03,56.23
26.79,251.81,40.11
13.22,99.15,82.34
19.56,178.97,36.59
19.93,270.11,86.17
